que bolha que voce vive mano puta que pariu certeza que e bolsominion pra ser cega desse jeito    0
rapaz essa esquerda so sabe ter gente feia puts cada canhao    1
a bichinha canta bem tem umas musicas top porem e bolsominion e homofobica e as sapatao fazem o que endeusam ela falo isso pq eu tb ja fiz    0
e esse negocio de miss mirim e asqueroso ja tiveram varios casos nos eua do abuso de pais com essas meninas psicologicamente e sexualmente estupro porque bolsominion e burro e tem que explicar quem acha normal isso e gente doente    0
amigos sobre o protesto contra bolsonaro na frente do hotel teve sim mas pequeno eu e outra moca estavamos do outro lado da rua na frente do hotel separadas deles mas um esquerdalha veio para nosso lado provocar com a plaquinha lola fre infelizmente nao me contive    1
gado e coletivo de bois/vacas normalmente de um dono so ex gado do bolsonaro se refere a bolsominions que fazem de tudo pra defende-lo mesmo sendo tratados como um animal do curral dele gado de fulana de tal tem varios bois chifrudos e voce achando que e o unico    0
4:57 esquerda fica enfurecida apos aras dizer que vai revisar acoes de dodge contra pautas de bolsonaro colabore com o seu rt e sua inscricao no canal nos ajuda muito com a relevancia e alcance    1
quer que desenhe bolsominions pequisa barometro da corrupcao global realizada pela ong transparencia internacional aponta que a maioria dos brasileiros acha que a corrupcao no pais piorou com a lava jato e o governo bolsonaro    0
84 autoridades foram rackeadas o estranho e nao ter ninguem da esquerda sera por que foram eles que compraram os servicos    1
o gentili e o cara mais fodido do brasil os hackers do lula querem provar que ele recebe do bolsonaro pra criticar a esquerda e os capangas do bolsonaro chamam ele de esquerdista    1
4:58 esquerda fica enfurecida apos aras dizer que vai revisar acoes de dodge contra pautas de bolsonaro colabore com seu rt e sua inscricao no canal e o que nos faz ter relevancia e continuar trabalhando    1
bolsominion galando que o discurso da greta e de esquerda e que foi tudo comprado me recuso a acreditar que exista gente burra assim no mundo    1
ongs de esquerda promovem processo difamatorio criminoso contra india de direita ysani kalapalo    1
se anitta e bolsominion e demi admira anitta logo isso quer dizer que demi e bolsominion o    0
para a infelicidade dos isentoes e desespero da esquerda bolsonaro segue firme e forte os verdadeiros apoiadores continuam ao lado do presidente    1
tem uns bolsominion que da vontade de sentar ate a ficha dele cair ver ele morrendo de vergonha e falando nao votei em ngm nao    0
amiga nao acho que ela seria bolsominion nao pois ela acharia o borsalino burro demais    0
queria odiar bolsominion mas meu marido e um minha carteirinha de esquerdista abortista massagista foi revogada    0
ler os comentarios aqui da nojo a menina querendo salvar o mundo e eles xingando ela por isso patetico esses lixos bolsominion e a escoria do mundo    0
tinha que ser homem e bolsominion    0
caralho acabei de fazer uma ligacao do nada na minha cabeca lembrando do episodio que o bolsonaro falou que nao qria por dinheiro publico pra filmes como bruna surfistinha que foi estrelado pela debora secco sobrinha do professor fialho um dos mais bolsominion do corpo docente do design    0
manda foto de agr acha que sexo foi feito so pros cara bolsominion paga de gangster mas tem que pedir pra mae pra sair paga de hype com o dinheiro dos pais calca jeans com tenis esportivo acha que se ele foi simpatico cntg voce tem que dar pra ele grava a transa com a mina    0
eu tendo que fazer o cadastro do jogador eu percebendo pela camiseta dele que o cara e bolsominion    0
voces fazem isso o tempo tudo tipo as merdas da amazonia nenhum bolsominion se pronunciou sem argumentos nao compra briga ate pq teria 0 razao e outra se o estado nao cumpre com suas funcoes a gente mete bronca faz parte poxa    0
ve bolsominion se afundando e a melhor coisa esse ai e um fracasso total    0
pelo amor de dada nao faco questao de ter seguidor bolsominion nao faz sentido isso aqui e lugar de troca sigam o caminho de voces em paz    0
me admiro ele defendendo bolsominion com unhas e dentes coragem tem nocao nenhuma    0
ei bolsominion isso bem aqui e um exemplo de sexualizacao do corpo de uma crianca kd voces protetores da infancia ja foram la reclamar    0
beijo gay em livro na bienal nao pode estimula criancas ao homossexualismo mas fazer desfile expondo criancas de 10 anos com traje de banho na tv do parsa do bolsonaro o vei tarado do silvio santos o gado bolsominion aplaude de pe    0
espero que jair bolsonaro defenda torturador defenda a ditadura militar defenda o trabalho infantil defenda que o nazismo e de esquerda e que e possivel perdoar o holocausto em seu discurso na onu o mundo precisa ver o presidente que nos temos aqui no brasil    1
ontem comecaram a cantar ei bolsonaro vai tomar no cu ai a potyguara ai gente tomar no cu e tao bom e comecou a cantar ai ai ai bolsonaro e o carai perfeita e ainda milita    0
e preciso ser intolerante com a intolerancia ser de esquerda nao significa ser permissivo nem defender a escoria mas ao que parece esta tudo tao deturpado que alguns nao conseguem ter discernimento do que defender..    1
meu novo hobbie e falar que bolsominion vai pro inferno e que deveriam seguir os ensinamentos de jesus e genial eles ficam putassos geralmente sao eles que falam que quem nao pensa igual vai pro inferno que eles sao pessoas de bem etc    0
stf coloca o bagaco da laranja pra debaixo do tapete    0
mas bolsominions voces prometeram que ja no primeiro dia de governo a globo ia acabar    0
lindo otimo te amamos sempre que puder queremos voce perto de seu pai gratidao e pouco chorem esquerda imunda precisam aprender a ser gente    1
a onu nao passa de um amplificador daquilo que a esquerda quer inserir na cabeca dos incautos bolsonaro chuta esse balde de merda    1
5:23 esquerda fica enfurecida apos aras dizer que vai revisar acoes de dodge contra pautas de bolsonaro colabore com o seu rt e sua inscricao no canal nos ajuda muito com a relevancia e alcance    1
a esquerda vive insistindo em dizer que grande parte dos seguidores do presidente sao bots e nos mostramos diariamente que estao errados grande dia estudo de audit score comprova mais de 95 dos seguidores de jair bolsonaro sao reais    1
entre ela bifao e andrea fico com ela uma porque eu nao defendo bolsominion e outra porque a bifao e a arrogancia em pessoa dizendo que volta com 80 veremos mais pra frente    0
e terminei a noite discutindo com bolsominion que cheira po tem nem moral pra julgar os cara do trafico    0
os ciristas acham que qlq pessoa que critique o ciro e bolsominion shuisjklasjkajkslahjlshajkls    0
ja chegamos em setimo lugar mais um pouco de esforco de cada um de nos e chamamos atencao internacional para a farsa indigena que bolsonaro levara a onu vamos nessa essa esquerda e poderosa    1
gente eu real nao entendo voces que usam autista esquizofrenico doente mental demente e outros como xingamento quer ofender usa bilieber uniter seungrete vip ot5 bolsominion..    0
quem nao votou no 324 e bolsominion    0
depois que compara com bolsominion acha ruim    0
ai o minion me disse que eu tinha medo dele meu filho voce acha mesmo que alguem que enfrenta todos aqueles boletos vencidos vai ter medo de bolsominion    0
nao ha coesao no discurso histerico da esquerda ha entretanto uma gama de assuntos do momento que nao sao por si proprios tema do debate social por mais de 3 meses assim sendo bolsonaro sai incolume de toda e qualquer bomba forjada    1
o auge bolsominion me seguindo sabendo que na minha bio esta    0
bolsominion e tao burro que justifica um erro/crime com outro crime/erro    0
todo mundo la e bolsominion    0
ou lhe chamam de bolsominion ou lhe chamam de burro fui ver seus posts anteriores sobre ciro so vejo isso deprimente    0
vejam que comentario profundo e que faz pensar nao obstante feito de palavras simples e de extrema clareza seu joaquim me representa so pode ser tiracao de sarro gente como pode ter pessoas que seguem edir maiscedoproinferno e ainda dao dinheiro pro cara lavagem cerebral a gente ve ai essas pessoas devem ter qi de ameba em coma machistinha de com dinheiro publico segunda-feira e dia de bolsominion crescer muitto    0
eu me sinto exausta com bolsominion que tentam me ofender dizendo que sou vadia puta patricinha e etc o que me ofende mesmo e dizer tudo isso sem mencionar que sou petista entao o certo e vadia petista puta petista patricinha petista por favor facam isso direito    0
hey bolsonaro vai tomar no bolsonaro sendo recebido em nova york do jeito que ele merece saudacoes a resistencia dos manifestantes    0
pessoal a esquerda esta tentando levantar a tag ysani a india do bolsonaro e uma mentira para mostrar ao mundo que ela nao representa os indigenas por favor quem puder ajudar comentem ou publiquem a tag nao comentem a tag sem nada escrito junto pq nao contara    1
nao sou obrigado a argumentar com bolsominion    0
tenho visto esse post rodar na internet e sinto muito em informar aos bolsominions que nessa foto existe duas mulheres e as duas sao contra o bolsonaro a unica diferenca e que eu estou usando vestido    0
de novo um petista e um no caso uma comunista ja deram a vitoria a bolsonaro em 2018. vamos repetir o erro ciro marina eis a chapa que pode levar a esquerda ao poder em 2022    1
o auge da escrotidao duas mulheres criticando uma dancar mas nao se pode esperar muito de quem e bolsominion    0
5:49 esquerda fica enfurecida apos aras dizer que vai revisar acoes de dodge contra pautas de bolsonaro colabore com seu rt e sua inscricao no canal e o que nos faz ter relevancia e continuar trabalhando    1
5:51 esquerda fica enfurecida apos aras dizer que vai revisar acoes de dodge contra pautas de bolsonaro colabore com o seu rt e sua inscricao no canal nos ajuda muito com a relevancia e alcance    1
a resposta e simples porque ele e um cretino bolsominion desculpem-me o pleonasmo    0
ninguem absolutamente ninguem bolsominion    0
gostaria de saber a tipificacao do crime ai divulgacao de endereco o passador de pano do governo deveria ta preocupado e cobrando do seu presidente essa ligacao cada vez mais explicita do bolsonaro com o centrao e esquerda toffoli    1
nao vi nenhum bolsominion protestando    0
mega sena e coisa pra esquerda tele sena e pra bolsominion cristiane benedicto    1
esse video e maravilhoso deixa uma puga de grande duvida porque gera a frase quem paga adelio pode derrubar jair bolsonaro e se fosse da esquerda ja estaria lula com prisao perpetua custe o que custar o povo quer saber quem paga os adv de adelio quem paga o queiroz    1
nem todo bolsominion quer sangue olha o huck ai gente    0
so pra lembrar queiroz ficou sumido por meses depois da descoberta do esquema da rachadinha no gabinete de flavio bolsonaro qual a pena para quem movimenta milhoes e usa o motorista como laranja quantas pessoas poderiam ser salvas se esse dinheiro fosse para a saude    0
todos os problemas causados e ignorados pela esquerda ate 2019 estao sendo usados para atacar bolsonaro descobriram que existem mais de 13 milhoes de desempregados cerca de 70 mil assassinatos por ano e misteriosamente comecaram a enxergar casos de corrupcao    1
ah nao acabei de ver bolsominion escrevendo intercept gente as ideias dos caras e tudo muito delirante    0
precisamos parar de justificar o eleitor da extrema direita o voto da da extrema direita nao foi anti esquerda ou ingenuo foi um voto de representacao de ideias por mais doloroso que seja bolsonaro witzel sao consequencias dessa visao de que so a violencia muda a sociedade    1
sem dinheiro publico facil e farto o lixo da esquerda nao consegue fazer nada bolsonaro esta certissimo para acabar com os movimentos dos esquerdopatas corte as verbas publicas as desgracas somem tudo nao existe esquerdopatas 0800. a prova aqui    1
bolsominion nunca entenderia matematica mesmo    0
nordeste melhor pais vazou o audio de um bolsominion dono da pizzaria tuttipasta em crato ce fazendo apologia ao exterminio de lgbts as bi sapatao bicha trans foram com um carro de som protestar na porta da pizzaria e colocaram o audio pra cidade inteira ouvir    0
6:19 esquerda fica enfurecida apos aras dizer que vai revisar acoes de dodge contra pautas de bolsonaro colabore com o seu rt e sua inscricao no canal nos ajuda muito com a relevancia e alcance    1
como todos os machos escrotos quer se sobressair intimidar no grito e interrompendo a sensata poppovic bolsominion deselegante ai que nojo    0
a esquerda indo ataca o governo bolsonaro    1
bolsonaro e foda mesmo so esse ano ja fez o mst cut deixarem de fazer invasoes de propriedades e greves pra serem estudantes e agora fez a esquerda ser contra traficante aonde aperto 17 novamente    1
tanto os esquerdistas quanto os bolsominions nao possuem todos os neuronios sao neuronios que o faz serem incapazes de captar determinadas informacoes lavagem cerebral tras alteracoes neuroquimicas no cerebro um nao capta que bolsonaro tambem faz parte do sistema    0
o facebok do maycon e so pra diminuir e menosprezar o bolsonaro o auge dos bolsominions    0
como todos os machos escrotos quer controlar dominar intimidar no grito e interrompendo a sensata poppovic bolsominion deselegante ai que nojo    0
e apos a entrevista do dino hoje altamente alinhado com os pensamentos do ciro o petista diz 'imagina uma chapa haddad e dino boa parte dos petistas se encontram num nivel sem contexto algum com grande dose de fanatismo igual o bolsominion eles ja sao o bolsominion    0
o tanto de likes bolsominion nao pode ver alguem fazendo algo util pelo planeta e humanidade que ja cria teorias da conspiracao calma filho da puta a garota so tem 16 anos segure esse seu fanatismo politico    0
minha mae tem muitos defeitos inclusive a religiosidade bizarra dela mas bolsominion ela nao e as vezes ate falo mal do bolsonaro com ela    0
como todos os machos escrotos esse lacombe ordinario quer se sobressair intimidar no grito e interrompendo a sensata poppovic bolsominion deselegante ai que nojo    0
bolsominion nao sabe nem o que e onu    0
fel special esta perfeito e quem nao concorda e bolsominion    0
pergunta besta esses hackers tentaram alguma vez invadir os celulares de algum membro dos partidos de esquerda tipo psol pt rede pc do b desconfio que foi uma acao cordenada e os hackers cobraram muito dinheiro para fazer o servico muita gente odeia o governo bolsonaro    1
de onde tiram esses avaliacoes quer dizer que o eleitor desencantado com a esquerda busca opcao centrada e ai elegeu o bolsonaro e veja so logo atras veio o haddad diz ai se a decepcao e com a esquerda pq entao que foi o resto centro que nao teve voto    1
usar droga fode o neuronio ser bolsominion desabilita o cerebro    0
governo fake tem india de sao carlos hacker de araraquara ministra da goiabeira capitao de araque ex juizeco ladrao professor de kafta embaixador do bobs tchutchuca micheque laranjal eleitoral e miliciano a dar com pau    0
ainda teve a ousadia de dizer que se o bolsominion fosse presidente do flamengo eu apoiaria chamei de babaca pedi licenca aos amigoa e vim pra minha casa me poupe uma hora dessa..    0
6:47 esquerda fica enfurecida apos aras dizer que vai revisar acoes de dodge contra pautas de bolsonaro colabore com o seu rt e sua inscricao no canal nos ajuda muito com a relevancia e alcance    1
esse e o valentao por natureza bolsominion e covarde    0
o auge dessa viagem foi tocar matei o presidente no show do chemical e as pessoas gritando ei bolsonaro vai tomar no cu    0
vizinhos portugueses sao lulistas e os amigo br fugido sao bolsominion qual eh    0
bolsominion e burro demais para comprender o obvio    0
puts lembrei de uma historia da minha tia bolsominion que e crente e que traiu meu tio com alguem da igreja inclusive anos e anos depois que me mudei pra ca ela tinha mania de acordar de madrugada e comer o resto da comida da panela no escuro que era pra ngm ver/ouvir    0
6:53 esquerda fica enfurecida apos aras dizer que vai revisar acoes de dodge contra pautas de bolsonaro colabore com seu rt e sua inscricao no canal e o que nos faz ter relevancia e continuar trabalhando    1
bolsonaro faz merda qualquer pessoa a bolsominion    0
um bolsominion veio me dizer que devido a nossa religiao devemos sempre orar por nosso presidente eu disse certo entao oremos pelo presidente de cuba da venezuela e assim por diante estao todos certos eu e que sou do contra    0
sabio e aquele que conhece os limites da propria ignorancia socrates ai eu pergunto tem coisa pior que bolsominion tem o crenteminion aff    0
ah mas nao era bem assim nao seja tao radical meu amor voce eleitor bolsominion cascavelense tem total consciencia que seu voto matou e ainda mata pessoas entao me poupe de palavras vazias    0
voce sequer saber escrever a palavra corretamente e menos ainda o seu significado bolsominion quando quer se passar por inteligente fica ate engracado    0
paquerar meninas de esquerda oi gata tudo glenn ta mais sumida que o queiroz seu nome e kit gay pq voce nao existe voce nao e 39 kg de coca mas voce caiu do ceu por voce eu fico cego como um bolsominion    1
7:16 esquerda fica enfurecida apos aras dizer que vai revisar acoes de dodge contra pautas de bolsonaro colabore com o seu rt e sua inscricao no canal nos ajuda muito com a relevancia e alcance    1
oi coxinhas pre-bolsominion diziam que o pre-sal nao existia que era mentira do pt da dilma do lula agora as empresas de tefonia privatizadas por fhc vai parar com a china comunista em verdade temer bolsonaro extinguiu esse entreposto e os pocos foi direto pra china usa    0
voces abe como funciona o marketing infantil pelo papinho furado nao tem nocao nenhuma de como e vocee apenas um perfil fake um bolsominion tentando se infiltrar    0
gabriel esta sendo vitima do grupo do qual faz parte a faccao mbl anunciara a postura do paz e amor para se aproximar da esquerda imunda e la na frente liderar oposicao ao gov bolsonaro ta ai a resposta da esquerda parabens pela estrategia renan santos    1
n basta dormir com um bolsominion na cama ao lado ele tem que roncar claro    0
aff a gente combinava tanto pq voce tinha que ser bolsominion so decepcao mesmo    0
enquanto a esquerda larapia tenta denegrir a imagem da india ysani na comitiva presidencial entre seus pares sua participacao e motivo de orgulho    1
bom pois e a realidade e terao que se adaptar a isso qual seu qi bolsominion detectado    0
a andrea ela esta muito desequilibrada no comeco eu tava gostando dela por ela ser sincera mas agora ja esta muito forcada querendo se aparecer toda hora nao deixa as pessoas falar totalmente sem educacao e ainda por cima acabei de descobrir que ela e bolsominion    0
divulguem a farsa pau no seu cu isso sim bolsominion filho da puta    0
inteligente e culto entao deve ser tbm oportunista e interesseiro so isso explica o fato de ser bolsominion    0
aquela senhora bolsominion tem quase 30k se seguidores meu deus    0
essa bolsominion asquerosa e tudo que o twitter detesta o que deu em voces meu deus olha quero essa mulher ate o final pra causar barraco mas concordar com as atitudes pateticas dela e inadmissivel principalmente se voce for um militante    0
favor nao confundir a camisa da cbf com bolsominion batedor de panela    0
eu to vendo a bolsominion da andrea nobrega sendo a fav dos gays e nao to crendo gays oque ta acontecendo com voces    0
demorou rs a vida e muito curta pra gastar preciosos minutos conversando com bolsominion    0
7:42 esquerda fica enfurecida apos aras dizer que vai revisar acoes de dodge contra pautas de bolsonaro colabore com o seu rt e sua inscricao no canal nos ajuda muito com a relevancia e alcance    1
7:42 esquerda fica enfurecida apos aras dizer que vai revisar acoes de dodge contra pautas de bolsonaro colabore com seu rt e sua inscricao no canal e o que nos faz ter relevancia e continuar trabalhando    1
brizola criou o crime organizado quem matou agatha foram voces a esquerda suponho esse e o nivel da deficiencia cognitiva do gado do bolsonaro    1
meu deus como e facil reconhecer um bolsominion segue as caracteristicas foto de oculos escuro dentro do carro geralmente gaucho fala mt abobrinha infundada    0
pelo amor de zeus so tomem cuidado para nao atrair a atencao de um monte de maluco marcar date que seja uma cilada eu ja sofri perseguicao de bolsominion maluco e sei que eles tem tempo livre para destruir a vida alheia    0
caramba isso e muito pesado as vezes a gente pode ate achar besteira e ridicularizar mas ate entao para alguns campos da esquerda as atrocidades do bolsonaro nao teriam eco nas camadas populares tbm ne    1
democracia e governo da maioria mas quando bolsonaro e eleito ou trump midia nao respeita e acufla esquerda    1
voce e bolsominion sim e ja falou e o pt hein e o lula nao e e bolsominion    0
quer falar mal do silvio santos por ele ser bolsominion inventa uma desculpa melhor minha filha o programa so saiu do papel pq os pais inscreveram as meninas    0
bolsominion detected nao consegue argumentar absolutamente nada sem falar no pt    0
e quando crush e bolsominion vai se foder garota eu te ofereci uma conchinha nao tinha como achar que voce era uma filha da puta    0
um assunto tao delicado nao pode ser tratado com falsos dados a esquerda caviar desinforma para dividir como sempre fez por que o repentino interesse em defender os militares se ha 1 min eram contra qq farda abaixo tabelas explicativas da real situacao    1
voce ta mentindo toda esquerda esta revoltada fazendo nota contra esse canalha alvim se manifestando e protestando contra a agressao covarde e fascista desse xeleleu do nazifascista bolsonaro voce mente muito nesse seu post    1
8:12 esquerda fica enfurecida apos aras dizer que vai revisar acoes de dodge contra pautas de bolsonaro colabore com o seu rt e sua inscricao no canal nos ajuda muito com a relevancia e alcance    1
torcer muito para esse babaca sifu junto com seus bolsominions a batata de bolsonaro esta no forno    0
mano tem terraplanista antivacina e bolsominion nada mais impressiona    0
como identificar um bolsominion    0
e ai que voce erra tudo voce faz recair sobre o presidente cobre o eduardo no tuitar dele essas questoes cobre senadores e deputados federais que voce ajudou a coloca -los naquela possilga e destaque seu apoio ao presidente sempre a esquerda e muito mais unida e esperta que nos cont    1
a polarizacao chegou a um ponto tao bizarro que se um idiota assassino como o e criticado pela esquerda o gado bolsonarista passa a admira-lo bolsominion e burros demais qualquer patetico pode ser eleito e so apelar para o discurso cliche que eles curtem    1
a polarizacao chegou a um ponto tao bizarro que se um idiota assassino como o e criticado pela esquerda o gado bolsonarista passa a admira-lo bolsominion e burro d+ qualquer patetico pode ser eleito e so apelar para discurso cliche que eles curtem    1
nenhum governante com as caracteristicas politicas e pessoais do bolsonaro entregou o poder pacificamente na historia da humanidade nenhum portanto ou a esquerda e os democratas se organizam politicamente para enfrentar e defenestrar esse nazifascista ou todos nos sucumbiremos    1
coisas que nao te fazem feio acne estar acima/ abaixo do peso cicatrizes celulite espinhas anomalias fisicas coisas que te fazem feio ser bolsominion pode ser que sim    0
se passassem um negocio desses na globo a essa hora tinha bolsominion na porta da emissora com tochas na mao revoltado ate o ultimo fio de cabelo masss como e na emissora queridinha do bolsonaro eles fazem vista grossa hipocrisia reina    0
po amigo voce ta solteiro pq ninguem suporta mais bolsominion chato que chama boloriro de mito se toca    0
ai gente nao contem comigo pra esse cultura do cancelamento bolsominion e gay canceladora tao tudo no mesmo barco    0
8:38 esquerda fica enfurecida apos aras dizer que vai revisar acoes de dodge contra pautas de bolsonaro colabore com seu rt e sua inscricao no canal e o que nos faz ter relevancia e continuar trabalhando    1
bolsominion e tao lerdo que alem de nao ter percebido que ele ja tinha comentado sobre o hacker ele tambem nao passa 24 horas no twitter tipo bolsominion    0
e os bolsominion passando pano a    0
me interessei ate ver que era bolsominion    0
8:42 esquerda fica enfurecida apos aras dizer que vai revisar acoes de dodge contra pautas de bolsonaro colabore com o seu rt e sua inscricao no canal nos ajuda muito com a relevancia e alcance    1
foi fazer palanque com a morte duma menina levou esporro dum moleque com metade da tua massa muscular deu um soco nele depois de dar um empurrao e em sequencia saiu correndo feito um covarde a perfeita imagem de todo bolsominion um machao na internet um covarde na vida real    0
bolsominion sionista tem mais e que se foder    0
k vindo de bolsominion essa e piada    0
so nao e contra esse governo quem tem algo a ganhar com ele e acredite ou nao assim como existe branco ladrao existe indio bolsominion ou seja temos toxicidades ate nas minorias nao sabe ela que ela vai apoiar quem vai terminar de dizimar o povo dela    0
todos voces estao convidados para meu funeral menos se for bolsominion    0
aqui do brasil foi culpa dele de la nao foi bolsominion para de ser burro    0
cara eu sou a favor do bolsonaro e contra o lula mas detesto bolsominion entao vou dizer vai tomar no cu    0
com 8 meses de governo bolsonaro a globo se deu conta que o rio vive em guerra e que a policia e mal paga ah e que juizes e a esquerda passam a mao na cabeca de traficante    1
palanque torpe da esquerda    1
voce bolsominion nao queria que o brasil virasse a venezuela para virarmos uma mistura de taleban com coreia do norte parabens ta ok    0
essa multidao dos protestantes contra o bolsonaro em nova york essa esquerda caviar n cansa de passar vergonha    1
mais chato que bolsominion so fa do cristiano ronaldo    0
bolsonaro faz cruzada contra a agenda da esquerda da igreja catolica junto a duque salvini bannon    1
pessoas ela eh bolsominion eu pensando com a parte safada do meu cerebro    0
os juizes do rj promotores delegados e defensores infelizmente a maioria hoje em dia e contra o governo bolsonaro sao de esquerda e os que votaram no bolsonaro agora sao centrao eles prezam muito pela tal independencia funcional na qual o mp faz lista triplice    1
oh vai chora sai daqui bolsominion do crlh    0
so bolsominion que ainda acredita ou ja esta desacreditado mas tem vergonha de assumir    0
nao sei quem foi o autor disto mas esta de parabens matou a pau uma pena que a esquerdopatia que aflige este povo e uma doenca incuravel e nao vai permitir que vejam esta triste realidade para eles esquerda nunca mais e seremos bolsonaro 2022    1
9:9 esquerda fica enfurecida apos aras dizer que vai revisar acoes de dodge contra pautas de bolsonaro colabore com o seu rt e sua inscricao no canal nos ajuda muito com a relevancia e alcance    1
bolsominions a globo e doutrinadora e contra o bolsonaro assistam o sbt o sbt hm vamos colocar criancas de biquini e pedir pra votarem em qual delas tem o corpo mais bonito emissora decrepita    0
eu to no lugar onde mais tem brasileiro e bolsominion sabe e te falar que nao confraternizo com brasileiro nao tenho serios problemas    0
vendo as gay dando audiencia pra emissora de chacina news pra emissora do pastor que sonega imposto pra emissora que condena publico lgbt voces enaltecendo participante de reality bolsominion esse twitter ta chato demais ou estou seguindo gente chata pra carai    0
amanha e chapa 1 caralho geral votando nessa merda dia de dar porrada em bolsominion botar mulher foda na direcao da universidade tacar fogo em conservador etc    0
meu deus eu acordei com mil notificacoes disso e um monte de bolsominion passando pano vou silenciar isso aqui    0
datena acaba de dizer que foi a esquerda que elegeu o bolsonaro e nao a direita parece que a boa conduta honestidade e patriotismo do presidente nao e levada em conta para luiz datena ysani nao representa o povo indigena brasileiro da mesma forma que bolsonaro nao nos representa    1
quem merece olhar pra cara de bolsominion homofobico 6h da manha nao desejo isso nem pro meu pior inimigo    0
eu li umas tres vezes pra ver se era isso mesmo voce disse vontade de sentar em bolsominion    0
quem vive numa bolha e voce e sua escoria bolsominion    0
sao 6 hrs eu ja to com odio de bolsominion    0
nao apenas setores da direita discutem os excessos da polarizacao setores da esquerda tambem o fazem nada mais natural como eduardo jorge diz foi dos excessos na retorica nos e eles de lula que se alimentou a retorica doentia de bolsonaro    1
matematica nao e o forte da esquerda imunda que ficou mais de 16 anos no poder e so fez merda bolsonaro foi eleito por mais de 58 milhoes de votos e os esquerdopatas choram nao cansam de passar vergonha quanto mais batem no nosso presidente mais forte ele fica seus lixos    1
